Employee ID,Name,Age,Years of Experience,Salary
ebe21368-98c7-4205-9e01-a934402d0baf,Julie Chen,14.693155322185056,4.088934992965314,65326.71201808941
0361524c-2cc0-4859-aa65-24ab713b7e05,Caleb Fleming,55.644928613593194,5.034958318050114,70842.48013344618
e66cd36e-68ef-4f5f-ae68-690a78bc7175,Rachel Martinez,33.894593427675275,4.292012177493032,52522.75238824965
eae2025e-8233-4e23-9ff3-334b91b15f5d,Rebecca Stark,45.201727117158,2.2500974131639624,83512.3973043128
637e0edc-5b6e-4ae7-a620-81434fbaecc0,Melanie Patrick,28.07950152215609,3.7127631943342188,76984.9365959569
27460f22-403d-4f83-a859-890cd670f668,Rachel Lopez,50.36377054245798,0.5531936955511467,46956.34470584164
753c7c99-032f-46ca-b0d9-c2aa8f837ef7,Jill Sherman,37.8634368889228,6.250462902054375,92323.782906934
bd30291a-55fe-408e-943e-2e04bdd7d19b,Richard Jones,41.08843834475451,1.7958846887865048,98438.33764045875
2284b7a4-47e7-4593-8b58-85ca0bb2c3f0,Timothy Tucker,24.54746633853045,2.791233321143099,87681.69356739476
7b59051b-f400-48d7-831d-5a973d792fa1,Theresa Estrada,47.11145289682701,5.1043301585219485,67301.12746281474
ac642b4c-49b2-4ded-9c31-d9b25a2b745b,Cindy Davis,41.89818164534788,3.5208740072173734,53938.71067734186
e456697c-f268-4baa-971c-702d5bf49c04,Stacy Chan,48.01846229564998,8.086029190813472,85816.77590396705
21e15094-9efe-4464-9a90-f534a23d4c9d,Jennifer Torres,28.71912440358421,2.414286180553103,63952.3457954023
bf9cc545-6355-48f7-8f6f-a985b732d46f,Jeffery Knight,30.189728815392122,5.534101738698366,88336.6760557364
14aa451c-a69c-4b85-9432-f8db6a174c1c,Taylor Perry,58.03916697683942,4.921434363545009,73124.12467115291
b2d650af-313b-42b7-9836-31890063e42f,Raymond Navarro,24.399841772784526,2.663813004517605,84649.58554725569
391cf046-3d4a-4d51-a8fa-fd04559b5975,Jeremy Parks,33.64050299321679,6.046553321063508,75345.49595761603
b5d97ef7-60ef-4471-b2b8-ff39a32c9b6f,Thomas Rivers,46.36891362602695,4.656907337555504,80598.59752287922
dfe1b307-9172-4f0a-ac7c-8803e01bbf50,Angela Jones,35.977249677148556,6.543581102427335,70157.5003108123
df26f517-66fa-4989-8813-5d586a1689ad,Allen Bailey,40.82953679753294,6.647008307927463,96788.05740858753
c5adf681-6b10-453a-9145-de05b3ab1b2c,William Fuentes,31.00550970737125,9.32647189856138,71903.6813905543
2a69acc7-0bf9-40ef-b581-6b74a985ab61,Steven Clark,38.700558878475185,7.673055898872784,76029.84045167052
